"llid","name","legacy_name","state","max_depth_m","mean_depth_m","source","lake_waterarea_ha","lake_connectivity_permanent","effort","lat","long","source_type","buffer100m_slope_mean"
667,"Burbee Pond",NA,"VT",1.524,NA,"vt_dwq_nutrient",13.0343458,"Drainage","LAGOSNE",43.152582,-72.731951,"Government",5.166
1352,"Greigs Lake",NA,"MN",20.7,NA,"mn_mpca_chem",21.10450869,"Isolated","LAGOSNE",46.052678,-92.472222,"Misc",3.7444
1659,NA,NA,"NJ",1.5,NA,"nj_dep_chem",4.079196516,"Headwater","LAGOSNE",40.903389,-74.849863,"Government",3.3929
79979,"Taunton Pond",NA,"CT",9,NA,"ct_deep_chem_grant_program",50.42970459,"Drainage","LAGOSNE",41.411407,-73.334327,"Misc",7.6626
896,"Chandler Pond",NA,"VT",1.8288,NA,"vt_dwq_nutrient",27.03439279,"Drainage","LAGOSNE",44.534405,-72.095476,"Government",4.3396
1915,"Monson Flowage",NA,"WI",2.4384,NA,"wi_dnr_nutrient",11.34488296,"Headwater","LAGOSNE",45.298119,-90.852101,"Misc",1.6001
47115,"Caldwell Lake",NA,"OH",4.9,NA,NA,17.78014905,"Drainage","LAGOSNE",39.777654,-81.518581,"Misc",11.2841
80810,"Crag Lake",NA,"MN",9.1,NA,"mn_mpca_secchi",18.17808673,"Drainage","LAGOSNE",48.065095,-90.89836,"Citizen Monitoring",8.6406
80490,NA,NA,"MN",6.4008,NA,"mn_mpca_secchi",39.41508668,"Headwater","LAGOSNE",45.087611,-94.203232,"Citizen Monitoring",2.22
14088,"Found Lake",NA,"MN",11.5824,NA,"mn_mpca_secchi",23.76480132,"Isolated","LAGOSNE",48.029393,-91.464898,"Citizen Monitoring",8.2842
4135,"Everett Lake",NA,"WI",16.764,NA,"wi_dnr_nutrient",13.7061703,"Isolated","LAGOSNE",46.470051,-91.293772,"Misc",6.4617
2946,"Deer Lake",NA,"WI",3.6576,NA,"wi_dnr_nutrient",10.80227892,"Isolated","LAGOSNE",45.907974,-90.087579,"Misc",1.5443
3591,"Lake Florence",NA,"MN",2.1,NA,"mn_mpca_secchi",31.97636954,"Drainage","LAGOSNE",43.853309,-92.502575,"Citizen Monitoring",2.6817
3262,"Belmont Lake",NA,"OH",12.53,NA,"oh_odw_chem",46.30042346,"Drainage","LAGOSNE",40.042461,-81.01822,"Misc",10.5913
79983,"Black Pond",NA,"CT",6.4,NA,"ct_deep_chem_grant_program",14.22682344,"Drainage","LAGOSNE",41.524554,-72.744394,"Misc",12.9707
2872,"Sunfish Lake",NA,"MN",9.1,NA,"mn_mpca_secchi",49.86172683,"Headwater","LAGOSNE",44.285597,-93.579608,"Citizen Monitoring",4.0485
80525,"Titlow Lake",NA,"MN",1.463,NA,"mn_mpca_secchi",332.300012,"DrainageLk","LAGOSNE",44.568898,-94.207672,"Citizen Monitoring",1.4677
3770,"Lake Snowden",NA,"OH",12.16,NA,"oh_odw_chem",57.12019591,"Drainage","LAGOSNE",39.250997,-82.194996,"Misc",8.0922
3107,"Barker Lake",NA,"MN",4.6,NA,"mn_mpca_chem",59.58461261,"Drainage","LAGOSNE",47.697236,-90.746925,"Misc",4.1871
79981,"Cedar Swamp Pond",NA,"CT",12.2,NA,"ct_deep_chem_grant_program",54.84583184,"Headwater","LAGOSNE",41.642609,-72.968246,"Misc",4.297
2796,"Frost Lake",NA,"MN",24.4,NA,"mn_mpca_secchi",113.9871173,"DrainageLk","LAGOSNE",47.99191,-90.818233,"Citizen Monitoring",7.2356
3048,"Delaware Lake",NA,"NJ",3.8,NA,"nj_dep_chem",15.36029776,"Drainage","LAGOSNE",40.919892,-75.066231,"Government",5.7952
2399,NA,NA,"NJ",2.5,NA,"nj_dep_chem",4.551796757,"Headwater","LAGOSNE",39.991329,-74.575797,"Government",1.8502
3330,"T Lake",NA,"IN",7.6,NA,"in_clp_depths",2.009228,"Isolated","LAGOSNE",39.025236,-87.253893,"Government",NA
3834,"Hasbrook Lake",NA,"WI",15.24,NA,"wi_dnr_nutrient",124.4803724,"Isolated","LAGOSNE",45.837369,-89.582012,"Misc",6.8054
3694,"East Lake",NA,"NJ",7.4,NA,"nj_dep_chem",4.419374509,"Drainage","LAGOSNE",40.974647,-74.356308,"Government",6.5447
3937,NA,NA,"NJ",2.2,NA,"nj_dep_chem",1.323908045,"Drainage","LAGOSNE",40.882794,-74.954675,"Government",NA
3378,"Silver Lake",NA,"NJ",1.7,NA,"nj_dep_chem",9.629069045,"Drainage","LAGOSNE",41.121572,-74.532494,"Government",5.2775
3023,"Glen Echo Lake",NA,"MA",6.4,NA,"ma_dep_chem",46.39674111,"Drainage","LAGOSNE",42.164141,-71.990828,"Government",5.6168
2695,"Tank Lake",NA,"WI",3.6576,NA,"wi_dnr_nutrient",6.498854678,"Drainage","LAGOSNE",45.59815,-89.109479,"Misc",1.5565
3124,"Tamarack Lake",NA,"NJ",3.8,NA,"nj_dep_chem",14.35457406,"Drainage","LAGOSNE",41.093694,-74.538815,"Government",7.263
3062,"Plymouth Millpond 58.6",NA,"WI",1.8288,NA,"wi_dnr_nutrient",11.1687332,"DrainageLk","LAGOSNE",43.750974,-87.972666,"Misc",5.8162
80768,"Whitefish Lake",NA,"MN",9.144,NA,"mn_mpca_secchi",47.26694064,"Drainage","LAGOSNE",47.606355,-95.105878,"Citizen Monitoring",1.8216
2466,"Iron Lake",NA,"MN",4.6,NA,"mn_mpca_chem",43.29908003,"DrainageLk","LAGOSNE",48.065799,-90.603819,"Misc",3.6337
4083,"Washington Lake",NA,"MN",1.2,NA,"mn_mpca_chem",187.9313494,"DrainageLk","LAGOSNE",44.674001,-93.940955,"Misc",0.95
3629,"Little Pickerel Lake",NA,"WI",5.1816,NA,"wi_dnr_nutrient",8.881491035,"Headwater","LAGOSNE",45.896074,-89.497956,"Misc",1.9751
3393,"Loon Lake",NA,"WI",16.764,NA,"wi_dnr_nutrient",19.07740469,"Headwater","LAGOSNE",45.887091,-88.312371,"Misc",6.9347
13270,"Mount Tom Pond",NA,"CT",13.7,NA,"ct_deep_chem_grant_program",22.31198488,"Drainage","LAGOSNE",41.700656,-73.278097,"Misc",6.9146
2420,"Spence Lake",NA,"WI",17.3736,NA,"wi_dnr_nutrient",4.982278264,"Drainage","LAGOSNE",45.287386,-91.316457,"Misc",3.4003
3188,"Cutler Pond",NA,"VT",0.9144,NA,"vt_dwq_nutrient",9.570077663,"Drainage","LAGOSNE",44.986638,-73.037599,"Government",5.8085
47538,NA,NA,"MO",16.9,NA,NA,14.55866697,"Drainage","LAGOSNE",37.895428,-90.595819,"Misc",7.2359
80212,"Bridge Lake",NA,"MI",11,NA,"kendra cheruvelil-undocumented",12.84761078,"Drainage","LAGOSNE",44.639028,-85.786277,"Misc",1.112
2904,"Dunn Lake",NA,"WI",2.7432,NA,"wi_dnr_nutrient",31.05324842,"Isolated","LAGOSNE",46.212022,-89.568872,"Misc",6.0906
3003,NA,NA,"MN",80.8,NA,"mn_mpca_chem",31.6121676,"Isolated","LAGOSNE",46.50126,-94.014724,"Misc",10.5799
4026,"Star Lake",NA,"WI",5.4864,NA,"wi_dnr_nutrient",2.615855244,"Isolated","LAGOSNE",45.180303,-91.361677,"Misc",NA
3367,"Lake Fowler 88",NA,"WI",15.24,NA,"wi_dnr_nutrient",39.09201011,"DrainageLk","LAGOSNE",43.113905,-88.494066,"Misc",2.1832
4157,"Bensen Lake",NA,"MN",9.1,NA,"mn_mpca_chem",8.622359611,"Headwater","LAGOSNE",47.474247,-91.113931,"Misc",11.5365
47625,NA,NA,"MN",7.6,NA,"mn_mpca_secchi",21.77877428,"DrainageLk","LAGOSNE",48.075068,-91.782115,"Citizen Monitoring",7.2447
2162,"Upper Sibley Pond",NA,"MA",3.4,NA,"ma_dep_chem",8.90638165,"Drainage","LAGOSNE",42.151709,-72.010579,"Government",6.2929
6354,"Badger Lake",NA,"MI",13.7,NA,"pasdbase",36.00790295,"Drainage","LAGOSNE",44.776704,-83.437866,"Misc",3.0107
81133,"Long Lake",NA,"MN",12.2,NA,"mn_mpca_secchi",80.64861128,"Drainage","LAGOSNE",47.164745,-92.310465,"Citizen Monitoring",2.9893
6362,"Whitlock Lake",NA,"MI",4.6,NA,"pasdbase",21.74690351,"Headwater","LAGOSNE",44.359799,-85.321736,"Misc",6.6836
8304,"Spring Green Pond",NA,"RI",5.9,NA,"ri_uriww_chem",3.475893085,"Drainage","LAGOSNE",41.735309,-71.410773,"Misc",NA
81860,"Little Bear Lake",NA,"MN",10.668,NA,"mn_mpca_secchi",51.14303073,"Headwater","LAGOSNE",47.697191,-93.289061,"Citizen Monitoring",1.7289
987,"Bass Lake",NA,"MN",23.8,NA,"mn_mpca_secchi",50.47283041,"Drainage","LAGOSNE",45.908735,-94.720746,"Citizen Monitoring",8.6152
1723,"Robinson Lake",NA,"MN",2.4,NA,"mn_mpca_secchi",47.17447068,"Headwater","LAGOSNE",47.858933,-92.050735,"Citizen Monitoring",4.5747
1176,"Peavy Lake",NA,"MN",19.2,NA,"mn_mpca_secchi",56.30056547,"Isolated","LAGOSNE",46.127452,-93.883036,"Citizen Monitoring",0.6422
48431,"Hunt Lake",NA,"MN",8.2,NA,"mn_mpca_secchi",70.49459691,"Headwater","LAGOSNE",44.3324,-93.446144,"Citizen Monitoring",4.7346
2107,"Thompson Lake",NA,"WI",7.0104,NA,"wi_dnr_nutrient",24.42948513,"Headwater","LAGOSNE",44.633414,-91.986555,"Misc",4.422
6356,"Jose Lake",NA,"MI",7.6,NA,"pasdbase",48.98924231,"Isolated","LAGOSNE",44.48272,-83.830662,"Misc",3.4678
1492,"Willow Creek Flowage Number One",NA,"WI",2.1336,NA,"wi_dnr_nutrient",5.088819925,"Drainage","LAGOSNE",45.25288,-91.289359,"Misc",2.3759
467,"Hay Lake",NA,"MN",9.8,NA,"mn_mpca_chem",51.57784466,"Headwater","LAGOSNE",46.954999,-93.211674,"Misc",2.5758
80929,"Goose Pond",NA,"ME",4.5,NA,NA,9.880368587,"Headwater","LAGOSNE",44.836193,-67.881846,"Misc",1.6835
2379,"Horseshoe Lake",NA,"WI",1.2192,NA,"wi_dnr_nutrient",7.486395112,"Isolated","LAGOSNE",45.484104,-88.827305,"Misc",1.1937
1739,"Williams Lake",NA,"MN",5.8,NA,"mn_mpca_chem",13.84411385,"Headwater","LAGOSNE",47.795403,-90.705829,"Misc",3.4983
1998,"Ryder Pond",NA,"MA",12,NA,"ma_dep_chem",7.27454036,"Isolated","LAGOSNE",41.966819,-70.030455,"Government",9.9773
1500,"Knox Lake",NA,"OH",11.92,NA,"oh_odw_chem",187.5780914,"Drainage","LAGOSNE",40.508053,-82.503658,"Misc",5.355
1732,"Winter Pond",NA,"MA",1.52,NA,"ma_dep_chem",6.101213878,"Isolated","LAGOSNE",42.456375,-71.153582,"Government",5.2846
1813,NA,NA,"WI",8.5344,NA,"wi_dnr_nutrient",6.468581505,"Headwater","LAGOSNE",43.164662,-90.029575,"Misc",0.9171
8287,"Olney Pond",NA,"RI",6,NA,"ri_uriww_chem",55.39666338,"Drainage","LAGOSNE",41.891389,-71.432216,"Misc",5.4434
2140,"Timber Lake",NA,"MN",3,NA,"mn_mpca_secchi",113.6735102,"DrainageLk","LAGOSNE",47.754524,-90.998668,"Citizen Monitoring",6.0467
14447,"Cedar Island Lake",NA,"MN",6.096,NA,"mn_mpca_secchi",60.42746535,"DrainageLk","LAGOSNE",47.491684,-92.344835,"Citizen Monitoring",3.938
48299,"Greeley Lake",NA,"MN",6.096,NA,"mn_mpca_secchi",9.35346802,"Headwater","LAGOSNE",47.559357,-94.104045,"Citizen Monitoring",5.9175
15142,"North Hegman Lake",NA,"MN",16.764,NA,"mn_mpca_secchi",28.12602394,"DrainageLk","LAGOSNE",48.048049,-91.908501,"Citizen Monitoring",8.1308
1313,"Hennig Lake",NA,"WI",3.6576,NA,"wi_dnr_nutrient",2.061622697,"Isolated","LAGOSNE",46.077773,-89.400572,"Misc",NA
7250,"Cross Slough",NA,"IL",2.1336,NA,NA,1123.288321,"DrainageLk","LAGOSNE",40.140117,-90.26188,"Misc",0.1931
3240,"Sunrise Lake",NA,"WI",9.7536,NA,"wi_dnr_nutrient",8.655125755,"Headwater","LAGOSNE",45.220847,-88.403972,"Misc",2.9711
3333,"Gilbert Lake",NA,"WI",19.812,NA,"wi_dnr_nutrient",56.30615664,"Isolated","LAGOSNE",44.212681,-89.168747,"Misc",6.1824
3581,"Worcester Ponds",NA,"VT",2.4384,NA,"vt_dwq_nutrient",12.50556958,"Drainage","LAGOSNE",44.402342,-72.529224,"Government",11.1609
80909,"Pickerel Pond",NA,"ME",6.7056,NA,NA,4.719645959,"Isolated","LAGOSNE",44.97343,-68.454493,"Misc",6.5371
4034,"Sheppards Millpond",NA,"NJ",2.6,NA,"nj_dep_chem",21.91983736,"Drainage","LAGOSNE",39.415237,-75.317739,"Government",2.7012
84101,"Soper Pond",NA,"ME",2.8,NA,NA,90.32052553,"DrainageLk","LAGOSNE",46.374095,-69.227803,"Misc",2.6862
81594,"Mandall Lake",NA,"MN",7.9248,NA,"mn_mpca_secchi",19.76900784,"Drainage","LAGOSNE",45.603942,-93.085199,"Citizen Monitoring",2.7072
81141,"Smoke Lake",NA,"MN",4.6,NA,"mn_mpca_secchi",66.05168525,"Drainage","LAGOSNE",47.888992,-90.857841,"Citizen Monitoring",3.4046
3192,"Akron City Reservoir",NA,"OH",8,NA,"oh_odw_chem",575.3118112,"Drainage","LAGOSNE",41.381463,-81.212243,"Misc",2.9575
2485,"Rainbow Lake",NA,"WI",10.9728,NA,"wi_dnr_nutrient",60.09866992,"DrainageLk","LAGOSNE",46.24348,-89.847193,"Misc",2.3701
2954,"Little Ripley Lake",NA,"WI",4.2672,NA,"wi_dnr_nutrient",15.78615826,"Isolated","LAGOSNE",45.710303,-91.867775,"Misc",5.0043
2493,"Bass Lakes",NA,"WI",7.9248,NA,"wi_dnr_nutrient",5.851306392,"Drainage","LAGOSNE",45.199799,-91.316802,"Misc",8.2742
3423,"Rocky Fork Lake",NA,"OH",12.95,NA,"oh_odw_chem",805.4261382,"Drainage","LAGOSNE",39.185953,-83.485051,"Misc",6.9934
3259,"Oswego Lake",NA,"WI",5.1816,NA,"wi_dnr_nutrient",27.51268479,"Isolated","LAGOSNE",46.136801,-89.608305,"Misc",2.4698
3872,"Rochdale Pond",NA,"MA",4.3,NA,"ma_dep_chem",17.26528919,"DrainageLk","LAGOSNE",42.197987,-71.907733,"Government",4.2153
14958,NA,NA,"IA",1.8,NA,NA,14.23869208,"Headwater","LAGOSNE",43.376483,-93.468712,"Misc",0.999
81957,NA,NA,"MO",15.7,NA,NA,15.95529641,"Drainage","LAGOSNE",38.569499,-91.788418,"Misc",7.6015
3913,NA,NA,"NJ",4.5,NA,"nj_dep_chem",20.94514047,"Headwater","LAGOSNE",40.198059,-74.48298,"Government",4.1429
15160,"Brant Lake",NA,"MN",24.4,NA,"mn_mpca_secchi",43.07686999,"DrainageLk","LAGOSNE",48.071669,-90.867254,"Citizen Monitoring",6.8985
48362,"Crooked Lake",NA,"MN",10.1,NA,"mn_mpca_secchi",117.1613908,"DrainageLk","LAGOSNE",47.027742,-94.849805,"Citizen Monitoring",4.5281
114798,"Jackson Lake",NA,"MN",11.2776,NA,"mn_mpca_secchi",50.20080099,"DrainageLk","LAGOSNE",47.706683,-94.807608,"Citizen Monitoring",2.6238
81863,NA,NA,"MN",48.8,NA,"mn_mpca_secchi",86.74453089,"DrainageLk","LAGOSNE",48.11291,-91.69474,"Citizen Monitoring",6.5739
4214,"White Lake",NA,"MN",8.8,NA,"mn_mpca_secchi",48.73153706,"Isolated","LAGOSNE",47.210837,-91.881308,"Citizen Monitoring",2.2068
3549,"Spring Lake",NA,"WI",3.9624,NA,"wi_dnr_nutrient",17.74172668,"DrainageLk","LAGOSNE",45.826921,-91.558057,"Misc",4.1644
3037,"Newton Lake",NA,"MN",14.3,NA,"mn_mpca_chem",209.2365278,"DrainageLk","LAGOSNE",47.983876,-91.723542,"Misc",6.3939
2418,"Currie Lake",NA,"WI",4.2672,NA,"wi_dnr_nutrient",38.41925499,"Isolated","LAGOSNE",45.69553,-89.696418,"Misc",5.6021
81387,"Camp Seneca Lake",NA,"OH",3.8,NA,NA,9.204892677,"Isolated","LAGOSNE",39.920562,-81.469543,"Misc",4.1955
2518,"Osceola Lake",NA,"WI",4.2672,NA,"wi_dnr_nutrient",17.08698312,"Headwater","LAGOSNE",45.294227,-92.651263,"Misc",3.9818
7961,"Wallum Lake",NA,"RI",8.8,NA,"ri_uriww_chem",125.3219874,"Drainage","LAGOSNE",42.008137,-71.768165,"Misc",5.4878
2807,NA,NA,"NJ",1.8,NA,"nj_dep_chem",7.09790695,"Drainage","LAGOSNE",39.681675,-75.263178,"Government",3.3949
2616,"Watson Lake",NA,"WI",4.2672,NA,"wi_dnr_nutrient",12.07360075,"Isolated","LAGOSNE",45.757698,-91.69283,"Misc",4.679
803,"Flambeau Flowage 666",NA,"WI",15.24,NA,"wi_dnr_nutrient",5241.824379,"DrainageLk","LAGOSNE",46.073444,-90.169974,"Misc",2.3496
1007,"Conines Millpond",NA,"NJ",1.4,NA,"nj_dep_chem",9.70313236,"Drainage","LAGOSNE",40.174116,-74.583212,"Government",3.6079
82180,"Jaskari Lake",NA,"MN",1.8,NA,NA,8.638354485,"DrainageLk","LAGOSNE",46.678866,-92.700458,"Misc",1.4427
1073,"Skinaway Lake",NA,"WI",3.048,NA,"wi_dnr_nutrient",25.98437886,"Isolated","LAGOSNE",45.40298,-92.15541,"Misc",4.5521
1372,"Benedict Lake",NA,"WI",4.2672,NA,"wi_dnr_nutrient",11.10777247,"Isolated","LAGOSNE",45.955218,-89.635933,"Misc",5.9002
115995,"Perry Phillips Lake",NA,"MO",14.2,NA,NA,13.10168729,"Drainage","LAGOSNE",38.896775,-92.291808,"Misc",3.2127
115959,"Lake Allaman",NA,"MO",6.2,NA,NA,2.434002644,"Drainage","LAGOSNE",39.657125,-94.214002,"Misc",NA
1480,"Mill Pond",NA,"VT",2.4384,NA,"vt_dwq_nutrient",17.64703662,"DrainageLk","LAGOSNE",43.703761,-73.284028,"Government",2.5552
6379,"Bridge Lake",NA,"MI",17.1,NA,"pasdbase",26.20900095,"DrainageLk","LAGOSNE",44.891432,-84.634401,"Misc",3.1402
1235,"Lake Ida",NA,"MN",5.8,NA,"mn_mpca_secchi",254.899507,"Isolated","LAGOSNE",46.730649,-96.098793,"Citizen Monitoring",3.8943
1121,"Wood Lake",NA,"MN",6.4,NA,"mn_mpca_secchi",244.6579521,"DrainageLk","LAGOSNE",47.982447,-91.588233,"Citizen Monitoring",6.492
546,"Grindstone Lake",NA,"MN",46.6,NA,"mn_mpca_secchi",212.350445,"DrainageLk","LAGOSNE",46.122189,-93.007441,"Citizen Monitoring",3.1738
82555,"Beltrami Lake",NA,"MN",15.2,NA,"mn_mpca_secchi",288.920288,"DrainageLk","LAGOSNE",47.595044,-94.811317,"Citizen Monitoring",4.8208
82592,"Scooty Lake",NA,"MN",22.86,NA,"mn_mpca_secchi",68.02423652,"Headwater","LAGOSNE",47.579713,-93.302218,"Citizen Monitoring",1.0514
1861,"Everett Lake",NA,"MN",4.6,NA,"mn_mpca_secchi",44.29932709,"DrainageLk","LAGOSNE",47.983494,-91.919209,"Citizen Monitoring",9.9666
920,"Green Isle Lake 155",NA,"WI",4.572,NA,"wi_dnr_nutrient",11.27005212,"DrainageLk","LAGOSNE",42.92817,-88.686461,"Misc",4.2398
7140,"Union Pond",NA,"CT",4.6,NA,NA,20.19374474,"DrainageLk","LAGOSNE",41.802496,-72.524479,"Misc",4.8791
15522,"Wyckoff Lake",NA,"MI",6,NA,"kendra cheruvelil-undocumented",15.72457374,"Drainage","LAGOSNE",43.70497,-86.426051,"Misc",3.1784
1774,"Little Plummer Lake",NA,"WI",7.62,NA,"wi_dnr_nutrient",4.498412824,"Headwater","LAGOSNE",45.214899,-91.354169,"Misc",4.697
48981,NA,NA,"MN",4.6,NA,NA,14.17260082,"Headwater","LAGOSNE",46.760836,-92.544737,"Misc",0.2528
7388,"Busse Lake",NA,"IL",4.2672,NA,"il_almp_2006_2008",172.3378301,"Drainage","LAGOSNE",42.027489,-88.012734,"Misc",0.6053
1874,"Bass Lake",NA,"WI",7.3152,NA,"wi_dnr_nutrient",32.80007161,"Isolated","LAGOSNE",44.87169,-88.498282,"Misc",2.865
944,"Goshen Dam Pond",NA,"IN",2.4,NA,"in_clp_depths",48.28291065,"DrainageLk","LAGOSNE",41.555646,-85.833829,"Government",2.9846
49620,"Lac Marseilles",NA,"MO",21.2,NA,NA,19.24540052,"Drainage","LAGOSNE",37.897156,-90.619267,"Misc",7.0664
2354,"Braddocks Millpond",NA,"NJ",3,NA,"nj_dep_chem",10.06277335,"DrainageLk","LAGOSNE",39.820884,-74.855411,"Government",2.9502
999,"Gannon Lake",NA,"MN",5.5,NA,"mn_mpca_chem",37.67698293,"Drainage","LAGOSNE",48.335081,-92.736181,"Misc",4.3035
2301,"Eddy Pond",NA,"NJ",2.8,NA,"nj_dep_chem",2.223785123,"DrainageLk","LAGOSNE",39.43317,-75.23977,"Government",NA
1851,"Austin Pond",NA,"VT",2.1336,NA,"vt_dwq_nutrient",13.51054882,"DrainageLk","LAGOSNE",43.715802,-73.194519,"Government",11.5573
7645,"Almy Pond",NA,"RI",1.7,NA,"ri_uriww_chem",19.52086047,"Drainage","LAGOSNE",41.461431,-71.312334,"Misc",3.6786
48853,"City Farm Pond",NA,"MA",0.3,NA,NA,1.077269697,"Drainage","LAGOSNE",42.302176,-71.761827,"Misc",NA
1246,"Muckshaw Ponds",NA,"NJ",2.7,NA,"nj_dep_chem",2.725942441,"Isolated","LAGOSNE",41.030159,-74.775465,"Government",NA
16154,"Fish Lake",NA,"MN",9.144,NA,"mn_mpca_secchi",39.81141756,"DrainageLk","LAGOSNE",48.141758,-91.046311,"Citizen Monitoring",8.1542
16113,"North Twin Lake",NA,"MN",8.5,NA,"mn_mpca_secchi",56.27228391,"DrainageLk","LAGOSNE",46.867634,-95.563722,"Citizen Monitoring",3.2255
115171,"Swamp Lake",NA,"MN",3,NA,"mn_mpca_secchi",72.3930341,"Headwater","LAGOSNE",48.029015,-90.482309,"Citizen Monitoring",1.5819
8273,"Lake Washington",NA,"RI",2,NA,"ri_uriww_chem",16.61634857,"Headwater","LAGOSNE",41.916163,-71.75701,"Misc",4.5383
1994,"Salisbury Lake",NA,"WI",3.048,NA,"wi_dnr_nutrient",32.27202592,"Isolated","LAGOSNE",45.237572,-91.445388,"Misc",0.5392
849,"Bog Lake",NA,"WI",1.8288,NA,"wi_dnr_nutrient",19.08576504,"Isolated","LAGOSNE",45.841533,-89.311639,"Misc",0.5114
3524,"Franklin Lake",NA,"WI",7.62,NA,"wi_dnr_nutrient",64.46137254,"Isolated","LAGOSNE",45.870108,-89.863757,"Misc",2.8102
1170,"Stephen Lake",NA,"NJ",1.5,NA,"nj_dep_chem",11.41923167,"DrainageLk","LAGOSNE",39.394906,-74.751301,"Government",0.9644
15979,"Hunnewell Lake",NA,"MO",11.1,NA,NA,90.1455122,"Drainage","LAGOSNE",39.707695,-91.870591,"Misc",4.4326
2146,"Nelligan Lake",NA,"WI",10.9728,NA,"wi_dnr_nutrient",20.85003807,"DrainageLk","LAGOSNE",45.15569,-88.144875,"Misc",9.0525
1268,"Lake Sixteen",NA,"WI",2.7432,NA,"wi_dnr_nutrient",11.32122029,"Drainage","LAGOSNE",45.778543,-89.998447,"Misc",1.8802
82034,"Sampson Pond",NA,"MA",4.6,NA,NA,119.7878371,"DrainageLk","LAGOSNE",41.851,-70.750075,"Misc",3.3322
764,"Tug Lake",NA,"WI",6.4008,NA,"wi_dnr_nutrient",61.3379996,"Drainage","LAGOSNE",45.302855,-89.70089,"Misc",3.7675
115760,"August A Busch Lake Number 37",NA,"MO",11.1,NA,NA,12.07491481,"Drainage","LAGOSNE",38.712192,-90.790646,"Misc",4.3006
2405,NA,NA,"MN",11.9,NA,"mn_mpca_secchi",272.6442677,"DrainageLk","LAGOSNE",46.765003,-96.107037,"Citizen Monitoring",3.8372
115930,"Ruby Lake",NA,"MN",21.336,NA,"mn_mpca_secchi",27.06705313,"Headwater","LAGOSNE",48.229084,-92.173448,"Citizen Monitoring",6.3022
3483,"Fisher Lake",NA,"WI",14.9352,NA,"wi_dnr_nutrient",20.41187828,"Drainage","LAGOSNE",45.919806,-88.246162,"Misc",4.6935
6220,"Binder Lake",NA,"MO",14.8,NA,NA,57.43628878,"Drainage","LAGOSNE",38.59636,-92.305181,"Misc",6.5719
82971,NA,NA,"MO",9.5,NA,NA,16.63225209,"Drainage","LAGOSNE",38.536401,-94.434772,"Misc",2.7876
2757,"Lower Sibley Pond",NA,"MA",2.1,NA,"ma_dep_chem",7.551940383,"Drainage","LAGOSNE",42.145649,-72.007924,"Government",5.5913
15799,"Turtle Lake",NA,"MN",4.6,NA,"mn_mpca_secchi",29.37206562,"Isolated","LAGOSNE",47.063259,-94.496214,"Citizen Monitoring",4.8271
3094,"Burns Lake",NA,"MN",30.5,NA,"mn_mpca_secchi",73.45172382,"DrainageLk","LAGOSNE",47.621863,-93.606004,"Citizen Monitoring",6.6723
3345,"Lake Crystal",NA,"MN",3.4,NA,"mn_mpca_secchi",148.7544451,"DrainageLk","LAGOSNE",44.109054,-94.203385,"Citizen Monitoring",1.2685
3473,"Silver Lake",NA,"MN",5.5,NA,"mn_mpca_secchi",74.89882281,"Isolated","LAGOSNE",46.507918,-94.126855,"Citizen Monitoring",1.4348
15860,"Stalker Lake",NA,"MN",29,NA,"mn_mpca_secchi",540.999656,"DrainageLk","LAGOSNE",46.208346,-95.82822,"Citizen Monitoring",6.3916
2550,"Mirror Lake",NA,"MN",13.4,NA,"mn_mpca_secchi",42.25366702,"Headwater","LAGOSNE",47.803544,-93.276263,"Citizen Monitoring",3.0444
15905,"Shady Lake",NA,"MN",4,NA,"mn_mpca_secchi",70.59486616,"DrainageLk","LAGOSNE",44.164441,-92.54628,"Citizen Monitoring",6.4772
2356,"Fourtown Lake",NA,"MN",7.6,NA,"mn_mpca_secchi",451.4055342,"DrainageLk","LAGOSNE",48.077947,-91.796561,"Citizen Monitoring",8.3273
82562,"Big Stony Lake",NA,"MN",7.3,NA,"mn_mpca_secchi",139.6272785,"DrainageLk","LAGOSNE",46.876904,-94.91993,"Citizen Monitoring",2.9515
7832,"Stump Pond",NA,"RI",4,NA,"ri_uriww_chem",68.82108967,"DrainageLk","LAGOSNE",41.693361,-71.64261,"Misc",4.0316
3746,"Shay Lake",NA,"WI",10.9728,NA,"wi_dnr_nutrient",19.17166442,"Isolated","LAGOSNE",45.259518,-88.646128,"Misc",4.7049
2791,"La Motte Lake",NA,"WI",21.6408,NA,"wi_dnr_nutrient",73.68349308,"Headwater","LAGOSNE",44.884919,-88.601971,"Misc",3.9428
4089,"Hancock Lake",NA,"WI",6.7056,NA,"wi_dnr_nutrient",104.7468414,"DrainageLk","LAGOSNE",45.618225,-89.629587,"Misc",5.6114
8336,"Barney Pond",NA,"RI",4,NA,"ri_uriww_chem",10.20931175,"DrainageLk","LAGOSNE",41.898762,-71.418093,"Misc",8.0194
3397,"West Branch Mill Pond",NA,"WI",8.8392,NA,"wi_dnr_nutrient",24.26490928,"Isolated","LAGOSNE",44.089085,-89.371232,"Misc",8.3133
2748,"Upper Jeptha Lake",NA,"MI",7.0104,NA,"kendra cheruvelil-undocumented",23.80263952,"Drainage","LAGOSNE",42.34733,-86.010575,"Misc",1.2241
4179,"Fites Lake",NA,"IN",4.9,NA,"in_chemistry",3.774689757,"Isolated","LAGOSNE",41.5152,-86.269752,"Misc",NA
